QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,306,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-110484,123617-103619,123617-86080,123617-12531",2,0.9567164179104479,117.5,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,307,"123617-138820,123617-55050,123617-45889,123617-129471,123617-167620,123617-86518,123617-110484,123617-86080,123617-12534",2,0.9626865671641791,117.49999999999999,59800,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Seattle Seahawks,308,"123617-138820,123617-55050,123617-102965,123617-167620,123617-138774,123617-151903,123617-86312,123617-86080,123617-12550",2,0.9686567164179105,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,New Orleans Saints,309,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12542",2,0.9746268656716419,117.5,60000,temperature
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,310,"123617-138820,123617-55050,123617-152647,123617-89951,123617-167620,123617-86518,123617-151903,123617-86080,123617-12542",2,0.9805970149253731,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,311,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-103619,123617-86080,123617-12540",2,0.9865671641791045,117.49999999999999,59800,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Dalton Schultz,RJ Harvey,New York Giants,312,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-55042,123617-12543",2,0.9925373134328359,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,Tony Pollard,Miami Dolphins,313,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-57403,123617-63759,123617-86080,123617-12539",2,0.9985074626865671,117.5,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,New York Giants,314,"123617-138820,123617-55050,123617-152316,123617-87770,123617-90573,123617-110484,123617-103619,123617-86080,123617-12543",2,1.0044776119402985,117.49999999999999,59900,temperature
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,315,"123617-138820,123617-152316,123617-45889,123617-152647,123617-167620,123617-110484,123617-86312,123617-86080,123617-12534",2,1.01044776119403,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,316,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-86312,123617-103587,123617-12550",2,1.0164179104477613,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,317,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-151903,123617-63759,123617-86080,123617-12550",2,1.0223880597014927,117.49999999999999,60000,temperature
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Dalton Schultz,RJ Harvey,Atlanta Falcons,318,"123617-138820,123617-55050,123617-152316,123617-103539,123617-86518,123617-110484,123617-151903,123617-55042,123617-12525",2,1.028358208955224,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Arizona Cardinals,319,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-86312,123617-86080,123617-12546",2,1.0343283582089553,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Parker Washington,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,320,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-137516,123617-86080,123617-12543",2,1.0402985074626867,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,321,"123617-138820,123617-55050,123617-6654,123617-57403,123617-103539,123617-110484,123617-137516,123617-86080,123617-12548",2,1.0462686567164179,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brock Bowers,RJ Harvey,Tennessee Titans,322,"123617-138820,123617-6654,123617-152647,123617-151794,123617-90573,123617-86518,123617-110484,123617-86312,123617-12534",2,1.0522388059701493,117.5,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Woody Marks,Arizona Cardinals,323,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-138774,123617-151903,123617-40845,123617-12546",2,1.0582089552238807,117.49999999999999,60000,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Devin Neal,Las Vegas Raiders,324,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-154971,123617-40845,123617-12537",2,1.0641791044776119,117.5,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Hunter Henry,RJ Harvey,New York Giants,325,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-57403,123617-110484,123617-40845,123617-12543",2,1.0701492537313433,117.49999999999999,60000,temperature
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,326,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-103619,123617-40845,123617-12539",2,1.0761194029850747,117.49999999999999,59900,temperature
Matthew Stafford,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,327,"123617-138820,123617-55050,123617-6654,123617-152647,123617-86518,123617-151903,123617-86312,123617-40845,123617-12537",2,1.082089552238806,117.49999999999999,59900,temperature
Bo Nix,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,New York Giants,328,"123617-138820,123617-45889,123617-102965,123617-167031,123617-90573,123617-167620,123617-110484,123617-40845,123617-12543",2,1.0880597014925373,117.5,60000,temperature
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Hunter Henry,TreVeyon Henderson,Tennessee Titans,329,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-120639,123617-40845,123617-12534",2,1.0940298507462687,117.5,60000,temperature
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,330,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-86518,123617-110484,123617-40845,123617-12534",3,1.5382451664297503,117.49999999999999,60000,contrarian
Drake Maye,De'Von Achane,Breece Hall,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,331,"123617-138820,123617-152316,123617-103064,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",3,1.9028268808102793,117.49999999999999,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,RJ Harvey,Arizona Cardinals,332,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-86312,123617-40845,123617-12546",3,2.588238903646366,117.5,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Tennessee Titans,333,"123617-138820,123617-55050,123617-152316,123617-45889,123617-167620,123617-151903,123617-40845,123617-107293,123617-12534",3,2.7286418979152036,117.49999999999999,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tetairoa McMillan,Hunter Henry,Tyjae Spears,Los Angeles Chargers,334,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-40845,123617-107293,123617-12548",3,1.52781382494541,117.5,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,335,"123617-138820,123617-152647,123617-151966,123617-90573,123617-167620,123617-86518,123617-110484,123617-86080,123617-12538",3,1.791323049617508,117.4,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,New York Giants,336,"123617-138820,123617-45889,123617-152647,123617-151966,123617-90573,123617-103539,123617-110484,123617-86080,123617-12543",3,2.756946530193338,117.4,60000,contrarian
Bo Nix,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,337,"123617-138820,123617-45889,123617-102965,123617-90573,123617-138774,123617-110484,123617-151903,123617-86080,123617-12538",3,1.5116176831952017,117.39999999999999,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,338,"123617-138820,123617-55050,123617-89951,123617-57403,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",3,2.0621772729375514,117.39999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,339,"123617-138820,123617-55050,123617-45889,123617-89951,123617-90573,123617-110484,123617-103619,123617-86080,123617-12537",3,2.6356742673023392,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Adonai Mitchell,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,340,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-120639,123617-151789,123617-86080,123617-12550",3,2.600302931956459,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Brock Bowers,RJ Harvey,Tennessee Titans,341,"123617-138820,123617-55050,123617-151794,123617-90573,123617-129471,123617-167620,123617-110484,123617-103619,123617-12534",3,2.650063364093518,117.39999999999998,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,342,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-167620,123617-103539,123617-86080,123617-12537",3,1.905857167468632,117.4,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Seattle Seahawks,343,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-151903,123617-86080,123617-12550,123617-107293",3,1.7740940259456341,117.4,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Brenton Strange,TreVeyon Henderson,Las Vegas Raiders,344,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-86518,123617-151903,123617-103587,123617-12537",3,1.896385616164548,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Brenton Strange,TreVeyon Henderson,New Orleans Saints,345,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-86312,123617-103587,123617-12542",3,2.642289771927914,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Juwan Johnson,RJ Harvey,Los Angeles Chargers,346,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",3,2.3730046254374484,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Los Angeles Chargers,347,"123617-138820,123617-55050,123617-102965,123617-167031,123617-103539,123617-86518,123617-86312,123617-86080,123617-12548",3,2.6687881177661,117.4,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,348,"123617-138820,123617-55050,123617-45889,123617-102965,123617-57403,123617-151903,123617-86080,123617-107293,123617-12548",3,1.6970420581730281,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Los Angeles Chargers,349,"123617-138820,123617-55050,123617-151966,123617-90573,123617-138774,123617-151903,123617-86312,123617-86080,123617-12548",3,1.7085922607752084,117.4,59800,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Dalton Schultz,RJ Harvey,Los Angeles Chargers,350,"123617-138820,123617-55050,123617-151966,123617-90573,123617-110484,123617-151903,123617-120639,123617-55042,123617-12548",3,1.8596000929383467,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,Woody Marks,Arizona Cardinals,351,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-138774,123617-103619,123617-86080,123617-12546",3,2.984986878285377,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Quentin Johnston,Brenton Strange,RJ Harvey,Los Angeles Chargers,352,"123617-138820,123617-55050,123617-152316,123617-86518,123617-110484,123617-151903,123617-120639,123617-103587,123617-12548",3,2.3114601672044714,117.39999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,353,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-137516,123617-86080,123617-12525",3,2.8666479345489417,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,RJ Harvey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Trey McBride,Tyjae Spears,Miami Dolphins,354,"123617-138820,123617-91750,123617-152316,123617-90573,123617-167620,123617-110484,123617-151903,123617-107293,123617-12539",3,2.5796538075940814,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brock Bowers,Tyjae Spears,New York Giants,355,"123617-138820,123617-55050,123617-6654,123617-151794,123617-90573,123617-103539,123617-151903,123617-107293,123617-12543",3,2.509639970675373,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,356,"123617-138820,123617-6654,123617-152647,123617-90573,123617-25079,123617-57403,123617-110484,123617-86080,123617-12539",3,2.305331482309706,117.4,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Minnesota Vikings,357,"123617-138820,123617-55050,123617-152316,123617-167031,123617-103539,123617-86518,123617-151903,123617-86080,123617-12540",3,2.308024540144836,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Chimere Dike,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,358,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86312,123617-129112,123617-86080,123617-12542",3,2.160668623797422,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Juwan Johnson,RJ Harvey,New Orleans Saints,359,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-110484,123617-151903,123617-64808,123617-12542",3,1.5558796153417034,117.39999999999998,59900,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Trey McBride,Tyjae Spears,Los Angeles Chargers,360,"123617-138820,123617-91750,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-107293,123617-12548",3,2.063238100218273,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Woody Marks,Atlanta Falcons,361,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86518,123617-86312,123617-86080,123617-12525",3,2.6705862252926527,117.4,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Brenton Strange,Ashton Jeanty,New Orleans Saints,362,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-151903,123617-86312,123617-103587,123617-12542",3,2.4544874610574254,117.39999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Darren Waller,TreVeyon Henderson,New Orleans Saints,363,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-103539,123617-151903,123617-25011,123617-12542",3,1.6417843203624152,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,Tennessee Titans,364,"123617-138820,123617-6654,123617-152647,123617-103064,123617-90573,123617-103539,123617-151903,123617-40845,123617-12534",3,1.688650527238663,117.39999999999999,59800,contrarian
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Troy Franklin,Alec Pierce,Brock Bowers,RJ Harvey,Miami Dolphins,365,"123617-138820,123617-6654,123617-151794,123617-167031,123617-90573,123617-110484,123617-151903,123617-86312,123617-12539",3,2.068660291535777,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Brenton Strange,Tyjae Spears,Arizona Cardinals,366,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-151903,123617-103587,123617-107293,123617-12546",3,1.9741780409348275,117.39999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Hunter Henry,Woody Marks,Los Angeles Chargers,367,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-86312,123617-103619,123617-40845,123617-12548",3,1.6179981768582203,117.39999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Rams,368,"123617-138820,123617-55050,123617-151966,123617-103539,123617-86518,123617-110484,123617-151903,123617-40845,123617-12538",3,1.5767034143821204,117.39999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Breece Hall,New York Giants,369,"123617-138820,123617-55050,123617-102965,123617-103064,123617-167620,123617-103539,123617-151903,123617-40845,123617-12543",3,1.9171827203745033,117.39999999999999,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,RJ Harvey,Las Vegas Raiders,370,"123617-138820,123617-55050,123617-87770,123617-90573,123617-129471,123617-167620,123617-110484,123617-40845,123617-12537",3,2.59703761195681,117.39999999999999,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Las Vegas Raiders,371,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12537",3,2.4320090088187185,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Woody Marks,Los Angeles Chargers,372,"123617-138820,123617-55050,123617-90573,123617-129471,123617-138774,123617-86518,123617-151903,123617-40845,123617-12548",3,1.5565351218246217,117.39999999999999,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,Woody Marks,New Orleans Saints,373,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-138774,123617-86312,123617-40845,123617-12542",3,1.7206932316013759,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Chimere Dike,Jayden Higgins,Hunter Henry,RJ Harvey,Los Angeles Chargers,374,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-129112,123617-147315,123617-40845,123617-12548",3,2.6848901143233697,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,375,"123617-138820,123617-152316,123617-167031,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12550",3,1.8995271924986947,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,Ashton Jeanty,Tennessee Titans,376,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-57403,123617-151903,123617-40845,123617-12534",3,2.14223255689253,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Courtland Sutton,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,377,"123617-138820,123617-152316,123617-152647,123617-57403,123617-86518,123617-110484,123617-151903,123617-40845,123617-12548",3,2.698993038394575,117.39999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,Woody Marks,Los Angeles Chargers,378,"123617-138820,123617-152316,123617-152647,123617-90573,123617-138774,123617-151903,123617-86312,123617-40845,123617-12548",3,2.8736398839375044,117.4,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,379,"123617-138820,123617-55050,123617-45889,123617-129471,123617-103539,123617-110484,123617-151903,123617-103587,123617-12539",3,2.2619701025374797,117.29999999999998,60000,contrarian
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Seattle Seahawks,380,"123617-138820,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12550",3,2.856491631929989,117.29999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,381,"123617-138820,123617-45889,123617-6654,123617-90573,123617-86518,123617-110484,123617-154971,123617-86080,123617-12548",3,1.985531345017863,117.3,60000,contrarian
C.J. Stroud,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,382,"123617-138820,123617-152647,123617-90573,123617-129471,123617-167620,123617-57403,123617-110484,123617-86080,123617-12550",3,1.9274356769103784,117.29999999999998,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Las Vegas Raiders,383,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-103539,123617-110484,123617-103587,123617-12537",3,1.7939518844941396,117.3,59900,contrarian
Bo Nix,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,384,"123617-138820,123617-45889,123617-102965,123617-103064,123617-90573,123617-103539,123617-110484,123617-86080,123617-12546",3,2.7790502083888353,117.3,60000,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New York Giants,385,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-120639,123617-86312,123617-86080,123617-12543",3,2.9333292696961997,117.3,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Tyler Warren,RJ Harvey,Las Vegas Raiders,386,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-137530,123617-110484,123617-151903,123617-12537",3,2.004140770861688,117.29999999999998,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,RJ Harvey,Los Angeles Rams,387,"123617-138820,123617-55050,123617-90573,123617-129471,123617-103539,123617-110484,123617-151903,123617-55042,123617-12538",3,2.5782989240240424,117.29999999999998,59800,contrarian
Bo Nix,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Brock Bowers,RJ Harvey,Tennessee Titans,388,"123617-138820,123617-102965,123617-151794,123617-167031,123617-90573,123617-167620,123617-103539,123617-110484,123617-12534",3,2.380146274729492,117.3,59900,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,Ashton Jeanty,Las Vegas Raiders,389,"123617-138820,123617-55050,123617-69189,123617-167031,123617-90573,123617-151903,123617-86312,123617-86080,123617-12537",3,2.3662350583149014,117.3,60000,contrarian
