QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness
,,,,,,,,,child_352426,"123617-40845,123617-86080,123617-90573,123617-167620,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,144.57446377497874,140.62094348916662,109.62438592472682,184.4705886515094,30.196066523944058,0.1309283208353367,184.4705886515094
,,,,,,,,,mutated_785995,"123617-40845,123617-55042,123617-90573,123617-167620,123617-151903,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,143.31196269553715,139.72389822080925,108.50398281429422,183.24965170488696,29.927661739374795,0.11989123994966863,183.24965170488696
,,,,,,,,,child_929190,"123617-40845,123617-86080,123617-90573,123617-167620,123617-151903,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,143.08897975944242,139.85089537053278,106.88118969653152,182.97025934707253,30.46195530751041,0.10629929550554129,182.97025934707253
,,,,,,,,,child_502408,"123617-40845,123617-86080,123617-90573,123617-167620,123617-151903,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,142.95480021891143,139.48694222209485,107.84483197800355,182.6682053722946,29.937237961001152,0.11583760670687489,182.6682053722946
,,,,,,,,,child_200132,"123617-40845,123617-86080,123617-90573,123617-87770,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,143.49959304582197,139.6322554298904,108.15732406895147,182.6672999422816,30.31250845535841,0.12758223627803844,182.6672999422816
,,,,,,,,,child_986565,"123617-40845,123617-103587,123617-90573,123617-167620,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,143.59796223756274,140.11802939188664,108.99268868971573,182.56344794875395,30.09413018772377,0.11563493691190531,182.56344794875395
,,,,,,,,,child_655914,"123617-40845,123617-86080,123617-90573,123617-167620,123617-103539,123617-6654,123617-12548,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,141.97918838142655,138.82778388326108,107.13920322496011,182.31578134106707,29.702740457073023,0.10609810575290005,182.31578134106707
,,,,,,,,,child_199437,"123617-40845,123617-86080,123617-90573,123617-167620,123617-103539,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,142.8443506773165,139.68542745766462,108.01995256266036,182.2372412447157,29.625549375766674,0.10662834229956396,182.2372412447157
,,,,,,,,,child_113615,"123617-29780,123617-86080,123617-90573,123617-167620,123617-103539,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,142.22681154792812,138.7000823142427,106.76478115644659,181.91706108766456,30.594347505953458,0.11527388296152213,181.91706108766456
,,,,,,,,,child_581921,"123617-40845,123617-103587,123617-90573,123617-167620,123617-103539,123617-6654,123617-12548,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,141.5480157481638,137.61621508035864,107.30341427075811,181.8092433171155,29.716364914287272,0.13231095657715525,181.8092433171155
,,,,,,,,,child_990074,"123617-40845,123617-86080,123617-90573,123617-167620,123617-103539,123617-6654,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,142.81721909636917,139.73394257205672,107.84904919702494,181.6667514302972,29.725666076106467,0.10372438809002146,181.6667514302972
,,,,,,,,,child_337637,"123617-29780,123617-86080,123617-90573,123617-167620,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,142.35494366276936,138.56150952539383,106.39680852275228,181.66621378252833,30.897581318533927,0.12277446892258956,181.66621378252833
,,,,,,,,,mutated_283169,"123617-40845,123617-86080,123617-90573,123617-87770,123617-103539,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,142.82147291053303,139.29512525965595,107.70595728833355,181.63261856165795,30.330922658670673,0.11626245896179525,181.63261856165795
,,,,,,,,,child_611595,"123617-40845,123617-86080,123617-90573,123617-167620,123617-151903,123617-6654,123617-12548,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,141.69831961211315,138.38859644210743,107.26892048806523,181.48122999265954,29.703936251381116,0.11142372317244102,181.48122999265954
,,,,,,,,,child_269450,"123617-40845,123617-103587,123617-90573,123617-167620,123617-151903,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,142.14015559830705,138.36239428879173,107.64967305036413,181.31822720667284,30.03923245570397,0.12576091333512007,181.31822720667284
,,,,,,,,,mutated_954776,"123617-40845,123617-86080,123617-90573,123617-87770,123617-151903,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.8,119.0,59900,142.48089687738567,139.35772231288524,108.02185859917084,181.29773688494615,29.597909959519836,0.10552010492537825,181.29773688494615
,,,,,,,,,child_557802,"123617-64808,123617-103587,123617-90573,123617-167620,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,141.5385735189071,138.0675825112902,106.78379886643206,181.2141140485166,29.816137858061484,0.1164131660559263,181.2141140485166
,,,,,,,,,child_629990,"123617-40845,123617-86080,123617-90573,123617-167620,123617-86518,123617-6654,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,141.97574810622683,138.07188135914913,107.66162210581777,181.1620363089786,29.869384390243845,0.13069793123532902,181.1620363089786
,,,,,,,,,child_510612,"123617-40845,123617-103587,123617-90573,123617-167620,123617-151903,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,141.4363084357698,137.48405094629624,106.72985368455726,181.05800274086823,29.79154164694111,0.1326637451767915,181.05800274086823
,,,,,,,,,child_369022,"123617-40845,123617-103587,123617-90573,123617-167620,123617-103539,123617-152316,123617-12548,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,141.93643362457237,138.109424452879,107.72066504515347,181.0313088494746,29.656660754681546,0.12904383279527643,181.0313088494746
,,,,,,,,,child_284044,"123617-40845,123617-103587,123617-90573,123617-87770,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,141.49375581544442,137.41453693327713,106.9692067192639,181.00715387209968,30.223383522874453,0.13496896795423124,181.00715387209968
,,,,,,,,,child_877239,"123617-40845,123617-103587,123617-90573,123617-167620,123617-103539,123617-6654,123617-12550,123617-138820,123617-55050,123617-152647",1,0.0,119.59999999999998,60000,141.52601378518966,138.33368843067046,107.25910512777392,180.97390556417497,29.335058519321464,0.108822873232606,180.97390556417497
,,,,,,,,,child_363662,"123617-40845,123617-86080,123617-90573,123617-57403,123617-151903,123617-6654,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,141.17233607532714,137.9954482827128,105.82181163042125,180.8777721843483,29.897162736264278,0.10626051109394662,180.8777721843483
,,,,,,,,,child_712849,"123617-128810,123617-86080,123617-90573,123617-167620,123617-103539,123617-152316,123617-12550,123617-138820,123617-55050,123617-152647",2,0.3299999999999999,119.5,60000,142.3068275505109,138.7734095155319,107.66515087701391,180.85013533654512,29.67219589150677,0.11908178443882436,180.85013533654512
