QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary
,,,,,,,,,78,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12539",2,0.8799999999999999,118.99999999999999,59900
,,,,,,,,,79,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-86312,123617-86080,123617-12546",2,0.8900000000000001,118.99999999999999,60000
,,,,,,,,,80,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-110484,123617-151903,123617-86080,123617-12539",2,0.9000000000000001,118.99999999999999,59900
,,,,,,,,,81,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-103539,123617-151903,123617-86080,123617-12534",2,0.9099999999999999,118.9,59900
,,,,,,,,,82,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-138774,123617-151903,123617-86080,123617-12534",2,0.9200000000000002,118.89999999999999,59800
,,,,,,,,,83,"123617-138820,123617-6654,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",2,0.9299999999999999,118.89999999999999,60000
,,,,,,,,,84,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12542",2,0.9400000000000002,118.89999999999998,59600
,,,,,,,,,85,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-40845,123617-151789,123617-12548",2,0.95,118.89999999999998,60000
,,,,,,,,,86,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12548",2,0.96,118.89999999999999,59900
,,,,,,,,,87,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12546",2,0.97,118.89999999999998,59900
,,,,,,,,,88,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",2,0.98,118.9,59900
,,,,,,,,,89,"123617-138820,123617-55050,123617-102965,123617-103539,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",2,0.99,118.89999999999998,60000
,,,,,,,,,90,"123617-138820,123617-55050,123617-45889,123617-6654,123617-110484,123617-151903,123617-86312,123617-86080,123617-12534",2,1.0,118.89999999999998,59900
,,,,,,,,,91,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-103587,123617-12543",2,1.01,118.89999999999999,60000
,,,,,,,,,92,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",2,1.02,118.89999999999998,59900
,,,,,,,,,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12540",2,1.03,118.89999999999998,60000
,,,,,,,,,94,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-86312,123617-40845,123617-12534",2,1.04,118.89999999999999,60000
,,,,,,,,,95,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12537",2,1.05,118.89999999999999,59900
,,,,,,,,,96,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-120639,123617-40845,123617-12539",2,1.06,118.89999999999998,59900
,,,,,,,,,97,"123617-138820,123617-55050,123617-90573,123617-129471,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",2,1.07,118.89999999999998,60000
,,,,,,,,,98,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12537",2,1.08,118.89999999999999,59900
,,,,,,,,,99,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12525",2,1.09,118.89999999999999,59900
,,,,,,,,,100,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-110484,123617-151903,123617-86080,123617-12542",3,1.7742469343247644,118.6,60000
,,,,,,,,,101,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-103539,123617-151903,123617-86080,123617-12537",3,2.9441413091347597,118.5,60000
,,,,,,,,,102,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-151903,123617-86080,123617-12543",3,1.920195987541761,118.3,60000
,,,,,,,,,103,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-86312,123617-86080,123617-12543",3,2.4714713706032114,118.19999999999999,60000
,,,,,,,,,104,"123617-138820,123617-55050,123617-102965,123617-151794,123617-167620,123617-110484,123617-151903,123617-86312,123617-12534",3,2.4130529051453933,118.19999999999999,60000
,,,,,,,,,105,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12542",3,2.1008395345340185,118.2,60000
,,,,,,,,,106,"123617-138820,123617-152316,123617-152647,123617-90573,123617-86518,123617-110484,123617-86312,123617-40845,123617-12548",3,1.8840593545143496,118.2,60000
,,,,,,,,,107,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-86518,123617-110484,123617-40845,123617-12534",3,1.8493280557234144,118.2,60000
,,,,,,,,,108,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-137530,123617-86518,123617-110484,123617-12534",3,1.8495929827444555,118.19999999999999,60000
,,,,,,,,,109,"123617-138820,123617-55050,123617-152316,123617-167620,123617-57403,123617-110484,123617-151903,123617-40845,123617-12543",3,1.9410611975935743,118.19999999999997,60000
,,,,,,,,,110,"123617-138820,123617-55050,123617-152316,123617-152647,123617-57403,123617-151903,123617-86312,123617-86080,123617-12534",3,2.9024194843468116,118.09999999999998,60000
,,,,,,,,,111,"123617-138820,123617-45889,123617-152647,123617-89951,123617-90573,123617-167620,123617-110484,123617-86080,123617-12534",3,2.480081857428302,118.1,60000
,,,,,,,,,112,"123617-138820,123617-152647,123617-102965,123617-151794,123617-90573,123617-103539,123617-110484,123617-151903,123617-12534",3,1.552810052757138,118.1,59900
,,,,,,,,,113,"123617-62239,123617-138820,123617-55050,123617-90573,123617-86518,123617-110484,123617-103619,123617-86080,123617-12534",3,2.4013136745011163,118.1,60000
,,,,,,,,,114,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-103539,123617-120639,123617-86080,123617-12543",3,2.0163145673854173,118.1,60000
,,,,,,,,,115,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-167620,123617-151903,123617-86080,123617-12542",3,1.8391049570644062,118.1,60000
,,,,,,,,,116,"123617-138820,123617-55050,123617-6654,123617-103064,123617-90573,123617-151903,123617-86312,123617-86080,123617-12543",3,2.9430381806877683,118.1,59900
,,,,,,,,,117,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12546",3,2.256490565472436,118.0,59800
,,,,,,,,,118,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-40845,123617-107293,123617-12548",3,2.566043683463954,118.0,59900
,,,,,,,,,119,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86518,123617-86080,123617-107293,123617-12534",3,2.0896492670927107,118.0,59900
,,,,,,,,,120,"123617-62239,123617-138820,123617-152647,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12534",3,1.7455051005652722,117.89999999999999,60000
,,,,,,,,,121,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-86518,123617-86312,123617-86080,123617-12539",3,2.4317657745674097,117.9,60000
,,,,,,,,,122,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-40845,123617-12540",3,2.669931479049537,117.89999999999999,60000
,,,,,,,,,123,"123617-138820,123617-45889,123617-6654,123617-152647,123617-103539,123617-110484,123617-151903,123617-40845,123617-12534",3,2.2444349589493466,117.89999999999998,59900
,,,,,,,,,124,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-86518,123617-110484,123617-40845,123617-12525",3,1.7108040175669086,117.89999999999999,59900
,,,,,,,,,125,"123617-138820,123617-55050,123617-45889,123617-102965,123617-167620,123617-110484,123617-103619,123617-40845,123617-12534",3,2.5682113053069116,117.89999999999998,60000
,,,,,,,,,126,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-86518,123617-86312,123617-86080,123617-12543",3,2.5512739881072597,117.9,60000
,,,,,,,,,127,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-86312,123617-103619,123617-86080,123617-12537",3,2.3931401382096555,117.89999999999999,60000
,,,,,,,,,128,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-167620,123617-86518,123617-86080,123617-12534",3,1.6496503492878687,117.9,60000
,,,,,,,,,129,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-86518,123617-110484,123617-40845,123617-12543",3,2.665332241202536,117.89999999999999,60000
,,,,,,,,,130,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-151903,123617-86312,123617-40845,123617-12542",3,2.2386628424354207,117.89999999999998,60000
,,,,,,,,,131,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-167620,123617-86312,123617-40845,123617-12537",3,1.834071259137198,117.9,60000
,,,,,,,,,132,"123617-138820,123617-55050,123617-45889,123617-6654,123617-103539,123617-110484,123617-103619,123617-86080,123617-12543",3,1.5554940363195204,117.79999999999998,60000
,,,,,,,,,133,"123617-138820,123617-152316,123617-45889,123617-152647,123617-103539,123617-110484,123617-151903,123617-86080,123617-12543",3,2.2823522484971366,117.79999999999998,60000
,,,,,,,,,134,"123617-138820,123617-55050,123617-152647,123617-151966,123617-90573,123617-151903,123617-86312,123617-40845,123617-12543",3,1.6457576133686374,117.8,60000
,,,,,,,,,135,"123617-138820,123617-6654,123617-152647,123617-167031,123617-90573,123617-103539,123617-86518,123617-86080,123617-12539",3,1.6309178758443879,117.80000000000001,60000
,,,,,,,,,136,"123617-62239,123617-138820,123617-55050,123617-90573,123617-110484,123617-151903,123617-129112,123617-86080,123617-12543",3,2.2072504574891414,117.8,60000
,,,,,,,,,137,"123617-138820,123617-55050,123617-45889,123617-6654,123617-90573,123617-103539,123617-86080,123617-107293,123617-12540",3,2.2893642747076752,117.8,60000
,,,,,,,,,138,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-86312,123617-103619,123617-103587,123617-12548",3,1.7440950330970846,117.79999999999998,59900
,,,,,,,,,139,"123617-138820,123617-152316,123617-152647,123617-167031,123617-90573,123617-103539,123617-151903,123617-86080,123617-12546",3,2.0839617948414753,117.8,60000
,,,,,,,,,140,"123617-138820,123617-152316,123617-152647,123617-167620,123617-103539,123617-110484,123617-151903,123617-103587,123617-12548",3,2.3491722938583446,117.8,60000
,,,,,,,,,141,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-103587,123617-12534",3,2.1563600908753267,117.79999999999998,59900
,,,,,,,,,142,"123617-138820,123617-45889,123617-152647,123617-90573,123617-129471,123617-110484,123617-151903,123617-40845,123617-12539",3,2.414296821641681,117.79999999999998,60000
,,,,,,,,,143,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-167620,123617-86080,123617-107293,123617-12542",3,2.333021794770036,117.8,59900
,,,,,,,,,144,"123617-138820,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-103619,123617-40845,123617-12550",3,2.1181673774453715,117.79999999999998,59900
,,,,,,,,,145,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-103539,123617-151903,123617-103587,123617-12546",3,1.5166021204291096,117.8,60000
,,,,,,,,,146,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-86518,123617-110484,123617-86080,123617-12534",3,2.0733436451492215,117.8,60000
,,,,,,,,,147,"123617-138820,123617-55050,123617-6654,123617-151794,123617-103539,123617-110484,123617-151903,123617-103619,123617-12534",3,1.8771104518134365,117.79999999999998,60000
,,,,,,,,,148,"123617-138820,123617-55050,123617-102965,123617-167620,123617-86518,123617-110484,123617-120639,123617-40845,123617-12548",3,2.5205978834313623,117.79999999999998,60000
,,,,,,,,,149,"123617-138820,123617-55050,123617-167031,123617-90573,123617-129471,123617-103539,123617-151903,123617-86080,123617-12525",3,2.1077231473210816,117.7,59900
,,,,,,,,,150,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12538",3,1.980270479140323,117.7,59900
,,,,,,,,,151,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-137516,123617-40845,123617-12537",3,2.935353483079599,117.69999999999999,60000
,,,,,,,,,152,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-167620,123617-103619,123617-40845,123617-12534",3,2.2957541616800285,117.7,60000
,,,,,,,,,153,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-40845,123617-151789,123617-12534",3,1.7915174448366864,117.69999999999999,60000
,,,,,,,,,154,"123617-138820,123617-152316,123617-152647,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12550",3,1.644084470165835,117.69999999999999,59900
,,,,,,,,,155,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-57403,123617-110484,123617-40845,123617-12537",3,1.9049183921703423,117.7,60000
,,,,,,,,,156,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-151903,123617-64808,123617-12539",3,1.7161149256138815,117.7,59900
,,,,,,,,,157,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",3,2.0145091804753332,117.69999999999999,60000
,,,,,,,,,158,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-103539,123617-86312,123617-103587,123617-12534",3,2.961628294482378,117.7,60000
,,,,,,,,,159,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-120639,123617-103587,123617-12537",3,1.8762037247234473,117.69999999999999,60000
,,,,,,,,,160,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-86518,123617-110484,123617-103587,123617-12543",3,1.8199176759072428,117.69999999999999,60000
,,,,,,,,,161,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-167620,123617-110484,123617-55042,123617-12534",3,2.190535463710749,117.69999999999999,59900
,,,,,,,,,162,"123617-138820,123617-45889,123617-6654,123617-167031,123617-90573,123617-110484,123617-151903,123617-86080,123617-12540",3,1.8198591641780233,117.69999999999999,59900
,,,,,,,,,163,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-138774,123617-86518,123617-86080,123617-12539",3,1.503211229918916,117.7,60000
